"starch","glycerol","glucose","fructose","citrate","butyrate","ascorbic","acetate","rep_1","rep_2","rep_3","rep_4","mean","sd"
1,0,1,0,1,1,0,0,0.0214240349852909,0.0249720775861165,0.0168232054379857,0.0203836297880988,0.020900736949373,0.00335376994129452
1,0,1,0,1,1,0,1,0.0308762306442096,0.0267015107466799,0.0195682423021064,0.0302167649399877,0.0268406871582459,0.00518302796553653
1,0,1,0,1,1,1,0,0.0184362990998349,0.0224968249528402,0.0173135503016609,0.0227368369478076,0.0202458778255359,0.00277757449288236
1,0,1,0,1,1,1,1,0.0320793775503172,0.0269192324701525,0.0226291938224162,0.027260061928617,0.0272219664428757,0.0038635519984514
1,0,1,1,0,0,0,0,0.00859569922485877,0.00847740584782639,0.00807903703643727,0.00866679818160232,0.00845473507268119,0.00026236401738022
1,0,1,1,0,0,0,1,0.0318567158220593,0.0277550693185697,0.0212808668758112,0.0240129084933713,0.0262263901274529,0.00459692392343849
1,0,1,1,0,0,1,0,0.00786706261740934,0.0167247753376324,0.00792636175978216,0.0151388047387168,0.0119142511133852,0.00468408246487497
1,0,1,1,0,0,1,1,0.0172930483028925,0.0206076627250294,0.0161401631136055,0.0167425436485596,0.0176958544475218,0.00199748652402236
1,0,1,1,0,1,0,0,0.0183543079038879,0.0236195021048836,0.013563405641889,0.0188993043087433,0.018609129989851,0.00411145952825968
1,0,1,1,0,1,0,1,0.0247407020355051,0.0297360134671908,0.0192158005332113,0.0227635108984525,0.0241140067335899,0.00438998745997629
1,0,1,1,0,1,1,0,0.0201611300007227,0.0235852255756627,0.0163148596016925,0.0176429556711587,0.0194260427123091,0.0031988547511313
1,0,1,1,0,1,1,1,0.0270652291686949,0.0226478133205499,0.0224849333332698,0.0233689914105869,0.0238917418082754,0.00215025255671271
1,0,1,1,1,0,0,0,0.0213834252244222,0.0222045092597276,0.0202085433155682,0.0198096235410862,0.020901525335201,0.00109582057812575
1,0,1,1,1,0,0,1,0.0346975821936708,0.033733503217998,0.0282511197618027,0.028061646508229,0.0311859629204251,0.00352117825437355
1,0,1,1,1,0,1,0,0.016877250245079,0.0216469826585316,0.0159146569428515,0.0180836029141895,0.0181306231901629,0.00250655440567528
1,0,1,1,1,0,1,1,0.0295262569614318,0.0289833160514375,0.0294938428230246,0.0290323261112613,0.0292589354867888,0.000290952521695592
1,0,1,1,1,1,0,0,0.0327597013355234,0.039130331659762,0.0304946064441693,0.0268144463024699,0.0322997714354812,0.00517092838057741
1,0,1,1,1,1,0,1,0.0435209086589588,0.0401056519333305,0.037723501766457,0.0346568623365189,0.0390017311738163,0.00374848244034218
1,0,1,1,1,1,1,0,0.0347893340032929,0.0375259919636543,0.0303594372551407,0.0324293932085634,0.0337760391076628,0.00308628883741662
1,0,1,1,1,1,1,1,0.0462875513968512,0.0375112015222721,0.0385282126557385,0.0403370350996906,0.0406660001686381,0.00392568236860099
1,1,0,0,0,0,0,0,0.00788228399905347,0.00523204881381566,0.00273729561581483,0.00363774828637166,0.00487234417876391,0.00225623466051334
1,1,0,0,0,0,0,1,0.00608596063804849,0.00256123704102067,0.0067428018361447,0.00360975845121232,0.00474993949160654,0.00198719937349806
1,1,0,0,0,0,1,0,0.00434421837703191,0.0057870309858429,0.00417518284588209,0.00103485741807161,0.00383532240670713,0.00200218636804657
1,1,0,0,0,0,1,1,0.00602522571525498,0.00498497270263058,0.00613402231231108,0.00397265604365184,0.00527921919346212,0.00101339402740827
